;0,00;0,05;0,10;0,15;0,20;0,25;0,30;0,35;0,40;0,45;0,50;0,55;0,60;0,65;0,70;0,75;0,80;0,85;0,90;0,95;
0,00;0,500000;0,506250;0,512497;0,518741;0,524979;0,531209;0,537430;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;
0,05;0,506250;0,512497;0,518741;0,524979;0,531209;0,537430;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;
0,10;0,512497;0,518741;0,524979;0,531209;0,537430;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;
0,15;0,518741;0,524979;0,531209;0,537430;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;
0,20;0,524979;0,531209;0,537430;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;
0,25;0,531209;0,537430;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;
0,30;0,537430;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;
0,35;0,543639;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;
0,40;0,549834;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;
0,45;0,556014;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;
0,50;0,562177;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;
0,55;0,568320;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;
0,60;0,574443;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;
0,65;0,580542;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;0,689974;
0,70;0,586618;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;0,689974;0,695297;
0,75;0,592667;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;0,689974;0,695297;0,700567;
0,80;0,598688;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;0,689974;0,695297;0,700567;0,705785;
0,85;0,604679;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;0,689974;0,695297;0,700567;0,705785;0,710950;
0,90;0,610639;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;0,689974;0,695297;0,700567;0,705785;0,710950;0,716060;
0,95;0,616567;0,622459;0,628316;0,634136;0,639916;0,645656;0,651355;0,657010;0,662622;0,668188;0,673707;0,679179;0,684602;0,689974;0,695297;0,700567;0,705785;0,710950;0,716060;0,721115;
