;0.0;0.05;0.1;0.15000000000000002;0.2;0.25;0.3;0.35;0.39999999999999997;0.44999999999999996;0.49999999999999994;0.5499999999999999;0.6;0.65;0.7000000000000001;0.7500000000000001;0.8000000000000002;0.8500000000000002;0.9000000000000002;0.9500000000000003;
0.0;2.2840254166877414;2.277621313204887;2.2712491503214047;2.2649087687328917;2.258600009929478;2.2523227161918644;2.2460767305873808;2.2398618969660617;2.233678059956743;2.227525064963178;2.2214027581601696;2.2153109864897305;2.2092495976572515;2.2032184401276953;2.19721736312181;2.191246216612358;2.1853048513203657;2.1793931187113906;2.1735108709918105;2.167657961105125;
0.05;2.2398618969660617;2.233678059956743;2.227525064963178;2.2214027581601696;2.2153109864897305;2.2092495976572515;2.2032184401276953;2.19721736312181;2.191246216612358;2.1853048513203657;2.1793931187113906;2.1735108709918105;2.167657961105125;2.161834242728283;2.1560395702680215;2.1502737988572274;2.1445367843513146;2.138828383324622;2.133148453066826;2.1274968515793757;
0.1;2.19721736312181;2.191246216612358;2.1853048513203657;2.1793931187113906;2.1735108709918105;2.167657961105125;2.161834242728283;2.156039570268022;2.1502737988572274;2.1445367843513146;2.138828383324622;2.133148453066826;2.1274968515793757;2.1218734375719386;2.116278070458871;2.110710610355705;2.1051709180756477;2.099658855126103;2.09417428370521;2.0887170666983987;
0.15000000000000002;2.1560395702680215;2.1502737988572274;2.1445367843513146;2.138828383324622;2.133148453066826;2.1274968515793757;2.1218734375719386;2.116278070458871;2.110710610355705;2.1051709180756477;2.099658855126103;2.09417428370521;2.0887170666983987;2.0832870676749584;2.0778841508846315;2.0725081812542165;2.0671590243841926;2.0618365465453596;2.0565406146754945;2.051271096376024;
0.2;2.116278070458871;2.110710610355705;2.1051709180756477;2.099658855126103;2.09417428370521;2.0887170666983987;2.0832870676749584;2.0778841508846315;2.0725081812542165;2.0671590243841926;2.0618365465453596;2.0565406146754945;2.0512710963760243;2.046027859908717;2.040810774192388;2.035619708799623;2.0304545339535167;2.0253151205244286;2.0202013400267558;2.015113064615719;
0.25;2.0778841508846315;2.0725081812542165;2.0671590243841926;2.0618365465453596;2.0565406146754945;2.0512710963760243;2.046027859908717;2.040810774192388;2.035619708799623;2.0304545339535167;2.0253151205244286;2.0202013400267558;2.015113064615719;2.0100501670841684;2.0050125208594007;2.0;1.9950124791926824;1.9900498337491679;1.9851119396030628;1.9801986733067554;
0.3;2.040810774192388;2.035619708799623;2.0304545339535167;2.0253151205244286;2.0202013400267558;2.015113064615719;2.0100501670841684;2.0050125208594007;2.0;1.9950124791926824;1.9900498337491679;1.9851119396030628;1.9801986733067554;1.9753099120283326;1.9704455335485083;1.9656054162575665;1.960789439152323;1.9559974818330998;1.951229424500714;1.9464851479534837;
0.35;2.005012520859401;2.0;1.9950124791926824;1.990049833749168;1.9851119396030628;1.9801986733067554;1.9753099120283326;1.9704455335485083;1.9656054162575665;1.960789439152323;1.9559974818331;1.9512294245007142;1.946485147953484;1.9417645335842488;1.9370674633774034;1.9323938199059483;1.927743486328553;1.9231163463866359;1.9185122844014573;1.9139311852712282;
0.39999999999999997;1.9704455335485083;1.9656054162575665;1.960789439152323;1.9559974818331;1.951229424500714;1.946485147953484;1.9417645335842488;1.9370674633774034;1.9323938199059483;1.927743486328553;1.9231163463866359;1.9185122844014573;1.9139311852712282;1.9093729344682315;1.9048374180359597;1.9003245225862657;1.8958341352965282;1.8913661439068314;1.8869204367171575;1.8824969025845955;
0.44999999999999996;1.9370674633774034;1.9323938199059483;1.927743486328553;1.9231163463866359;1.9185122844014573;1.9139311852712282;1.9093729344682315;1.9048374180359597;1.9003245225862657;1.8958341352965284;1.8913661439068314;1.8869204367171575;1.8824969025845955;1.8780954309205615;1.8737159116880346;1.8693582353988059;1.8650222931107412;1.8607079764250578;1.8564151774836135;1.8521437889662113;
0.49999999999999994;1.9048374180359597;1.9003245225862657;1.8958341352965284;1.8913661439068314;1.8869204367171575;1.8824969025845955;1.8780954309205615;1.8737159116880346;1.8693582353988059;1.8650222931107414;1.8607079764250578;1.8564151774836137;1.8521437889662113;1.847893704087916;1.8436648165963838;1.8394570207692074;1.835270211411272;1.8311042838521256;1.8269591339433624;1.8228346580560184;
0.5499999999999999;1.8737159116880346;1.8693582353988059;1.8650222931107412;1.8607079764250578;1.8564151774836135;1.8521437889662113;1.847893704087916;1.8436648165963838;1.8394570207692074;1.835270211411272;1.8311042838521256;1.8269591339433624;1.8228346580560184;1.818730753077982;1.8146473164114145;1.810584245970187;1.8065414401773268;1.8025187979624784;1.798516218759377;1.794533602503334;
0.6;1.8436648165963838;1.8394570207692074;1.835270211411272;1.8311042838521256;1.8269591339433622;1.8228346580560184;1.818730753077982;1.8146473164114145;1.810584245970187;1.8065414401773268;1.8025187979624784;1.798516218759377;1.794533602503334;1.7905708496287356;1.7866278610665534;1.7827045382418683;1.778800783071405;1.774916497961081;1.7710515858035663;1.7672059499758557;
0.65;1.8146473164114145;1.810584245970187;1.8065414401773268;1.8025187979624784;1.798516218759377;1.794533602503334;1.7905708496287356;1.7866278610665534;1.7827045382418683;1.778800783071405;1.774916497961081;1.7710515858035663;1.767205949975856;1.7633794943368533;1.7595721232249686;1.7557837414557254;1.7520142543193828;1.7482635675785652;1.7445315874659095;1.7408182206817178;
0.7000000000000001;1.7866278610665534;1.7827045382418683;1.778800783071405;1.774916497961081;1.7710515858035663;1.7672059499758557;1.7633794943368533;1.7595721232249684;1.7557837414557254;1.7520142543193826;1.7482635675785652;1.7445315874659095;1.7408182206817178;1.737123374391628;1.7334469562242893;1.7297888742690568;1.7261490370736907;1.7225273536420722;1.718923733431926;1.7153380863525598;
0.7500000000000001;1.7595721232249684;1.7557837414557254;1.7520142543193826;1.7482635675785652;1.7445315874659093;1.7408182206817178;1.7371233743916277;1.7334469562242893;1.7297888742690568;1.7261490370736907;1.722527353642072;1.718923733431926;1.7153380863525598;1.7117703227626095;1.7082203534678;1.7046880897187133;1.7011734432085723;1.697676326071031;1.6941966508779789;1.6907343306373546;
0.8000000000000002;1.7334469562242893;1.7297888742690568;1.7261490370736907;1.722527353642072;1.718923733431926;1.7153380863525598;1.7117703227626095;1.7082203534677998;1.7046880897187133;1.7011734432085723;1.697676326071031;1.6941966508779789;1.6907343306373546;1.6872892787909723;1.6838614092123558;1.6804506362045877;1.6770568744981647;1.6736800392488678;1.670320046035639;1.6669768108584744;
0.8500000000000002;1.7082203534677998;1.7046880897187133;1.7011734432085723;1.697676326071031;1.6941966508779789;1.6907343306373546;1.6872892787909721;1.6838614092123558;1.6804506362045877;1.6770568744981647;1.6736800392488675;1.670320046035639;1.6669768108584744;1.6636502501363193;1.660340280704983;1.6570468198150565;1.6537697851298474;1.6505090947233163;1.6472646670780344;1.6440364210831413;
0.9000000000000002;1.6838614092123558;1.6804506362045877;1.6770568744981647;1.6736800392488675;1.670320046035639;1.6669768108584742;1.6636502501363193;1.6603402807049827;1.6570468198150565;1.6537697851298472;1.6505090947233163;1.6472646670780344;1.6440364210831413;1.6408242760323186;1.6376281516217732;1.634447967948228;1.631283645506926;1.6281351051896409;1.6250022682827008;1.62188505646502;
0.9500000000000003;1.6603402807049827;1.6570468198150565;1.6537697851298472;1.6505090947233163;1.6472646670780344;1.6440364210831413;1.6408242760323186;1.6376281516217732;1.634447967948228;1.631283645506926;1.6281351051896407;1.6250022682827008;1.62188505646502;1.6187833918061407;1.615697196764285;1.612626394184416;1.6095709072963094;1.6065306597126332;1.6035055754270404;1.6004955788122657;
