1;2,81609
2;1,776515
3;1,407814
4;1,240007
5;1,141884
6;1,074406
7;1,024173
8;0,985372
9;0,954767
10;0,930228
11;0,910234
12;0,893667
13;0,879692
14;0,867685
15;0,857175
16;0,847812
17;0,839329
18;0,831528
19;0,824259
20;0,817407
21;0,810888
22;0,804638
23;0,798606
24;0,792756
25;0,78706
26;0,781496
27;0,776048
28;0,770703
29;0,765451
30;0,760285
31;0,755198
32;0,750185
33;0,745244
34;0,74037
35;0,735561
36;0,730815
37;0,726131
38;0,721506
39;0,716939
40;0,712429
41;0,707975
42;0,703575
43;0,69923
44;0,694937
45;0,690697
46;0,686507
47;0,682368
48;0,678279
49;0,674239
50;0,670247
51;0,666302
52;0,662405
53;0,658553
54;0,654747
55;0,650987
56;0,64727
57;0,643597
58;0,639968
59;0,636381
60;0,632835
61;0,629332
62;0,625869
63;0,622446
64;0,619063
65;0,61572
66;0,612415
67;0,609148
68;0,605919
69;0,602728
70;0,599573
71;0,596454
72;0,593371
73;0,590323
74;0,587311
75;0,584332
76;0,581388
77;0,578477
78;0,575599
79;0,572754
80;0,569941
81;0,56716
82;0,56441
83;0,561691
84;0,559003
85;0,556345
86;0,553717
87;0,551119
88;0,54855
89;0,546009
90;0,543497
91;0,541012
92;0,538556
93;0,536127
94;0,533724
95;0,531349
96;0,529
97;0,526676
98;0,524379
99;0,522106
100;0,519859
101;0,517637
102;0,515439
103;0,513265
104;0,511115
105;0,508988
106;0,506885
107;0,504805
108;0,502747
109;0,500712
110;0,498699
111;0,496708
112;0,494739
113;0,49279
114;0,490863
115;0,488957
116;0,487072
117;0,485206
118;0,483361
119;0,481536
120;0,47973
121;0,477944
122;0,476177
123;0,474429
124;0,4727
125;0,470989
126;0,469296
127;0,467622
128;0,465965
129;0,464326
130;0,462704
131;0,4611
132;0,459513
133;0,457942
134;0,456388
135;0,454851
136;0,45333
137;0,451825
138;0,450335
139;0,448862
140;0,447404
141;0,445961
142;0,444534
143;0,443121
144;0,441723
145;0,44034
146;0,438972
147;0,437617
148;0,436277
149;0,434951
150;0,433639
151;0,43234
152;0,431055
153;0,429783
154;0,428525
155;0,427279
156;0,426046
157;0,424827
158;0,423619
159;0,422425
160;0,421242
161;0,420072
162;0,418914
163;0,417768
164;0,416633
165;0,415511
166;0,414399
167;0,4133
168;0,412211
169;0,411134
170;0,410068
171;0,409012
172;0,407968
173;0,406934
174;0,40591
175;0,404897
176;0,403895
177;0,402902
178;0,40192
179;0,400948
180;0,399985
181;0,399033
182;0,39809
183;0,397156
184;0,396232
185;0,395318
186;0,394412
187;0,393516
188;0,392629
189;0,391751
190;0,390881
191;0,390021
192;0,389169
193;0,388326
194;0,387491
195;0,386664
196;0,385846
197;0,385036
198;0,384234
199;0,38344
200;0,382654
201;0,381876
202;0,381106
203;0,380344
204;0,379589
205;0,378841
206;0,378102
207;0,377369
208;0,376644
209;0,375926
210;0,375215
211;0,374511
212;0,373814
213;0,373124
214;0,372441
215;0,371765
216;0,371095
217;0,370432
218;0,369776
219;0,369126
220;0,368483
221;0,367846
222;0,367215
223;0,36659
224;0,365972
225;0,365359
226;0,364753
227;0,364153
228;0,363558
229;0,36297
230;0,362387
231;0,36181
232;0,361239
233;0,360673
234;0,360113
235;0,359558
236;0,359009
237;0,358465
238;0,357926
239;0,357393
240;0,356865
241;0,356342
242;0,355824
243;0,355311
244;0,354803
245;0,354301
246;0,353803
247;0,35331
248;0,352821
249;0,352338
250;0,351859
251;0,351385
252;0,350915
253;0,35045
254;0,34999
255;0,349534
256;0,349083
257;0,348635
258;0,348193
259;0,347754
260;0,34732
261;0,34689
262;0,346464
263;0,346042
264;0,345624
265;0,345211
266;0,344801
267;0,344395
268;0,343993
269;0,343595
270;0,343201
271;0,342811
272;0,342425
273;0,342042
274;0,341663
275;0,341287
276;0,340915
277;0,340547
278;0,340182
279;0,339821
280;0,339463
281;0,339109
282;0,338758
283;0,338411
284;0,338067
285;0,337726
286;0,337388
287;0,337054
288;0,336722
289;0,336394
290;0,33607
291;0,335748
292;0,335429
293;0,335114
294;0,334801
295;0,334491
296;0,334185
297;0,333881
298;0,33358
299;0,333282
300;0,332987
301;0,332695
302;0,332405
303;0,332118
304;0,331834
305;0,331553
306;0,331275
307;0,330999
308;0,330725
309;0,330455
310;0,330186
311;0,329921
312;0,329658
313;0,329397
314;0,329139
315;0,328883
316;0,32863
317;0,328379
318;0,328131
319;0,327885
320;0,327641
321;0,3274
322;0,327161
323;0,326924
324;0,326689
325;0,326457
326;0,326226
327;0,325998
328;0,325773
329;0,325549
330;0,325327
331;0,325108
332;0,32489
333;0,324675
334;0,324462
335;0,32425
336;0,324041
337;0,323834
338;0,323628
339;0,323425
340;0,323223
341;0,323024
342;0,322826
343;0,32263
344;0,322436
345;0,322244
346;0,322054
347;0,321865
348;0,321678
349;0,321493
350;0,32131
351;0,321128
352;0,320949
353;0,32077
354;0,320594
355;0,320419
356;0,320246
357;0,320074
358;0,319905
359;0,319736
360;0,31957
361;0,319404
362;0,319241
363;0,319079
364;0,318918
365;0,318759
366;0,318602
367;0,318445
368;0,318291
369;0,318138
370;0,317986
371;0,317836
372;0,317687
373;0,317539
374;0,317393
375;0,317249
376;0,317105
377;0,316963
378;0,316822
379;0,316683
380;0,316545
381;0,316408
382;0,316273
383;0,316139
384;0,316006
385;0,315874
386;0,315743
387;0,315614
388;0,315486
389;0,315359
390;0,315234
391;0,315109
392;0,314986
393;0,314864
394;0,314743
395;0,314623
396;0,314504
397;0,314386
398;0,31427
399;0,314154
400;0,31404
401;0,313927
402;0,313815
403;0,313703
404;0,313593
405;0,313484
406;0,313376
407;0,313269
408;0,313163
409;0,313058
410;0,312954
411;0,31285
412;0,312748
413;0,312647
414;0,312547
415;0,312447
416;0,312349
417;0,312251
418;0,312155
419;0,312059
420;0,311964
421;0,31187
422;0,311777
423;0,311685
424;0,311594
425;0,311503
426;0,311414
427;0,311325
428;0,311237
429;0,31115
430;0,311064
431;0,310978
432;0,310893
433;0,310809
434;0,310726
435;0,310644
436;0,310562
437;0,310482
438;0,310401
439;0,310322
440;0,310244
441;0,310166
442;0,310089
443;0,310012
444;0,309936
445;0,309861
446;0,309787
447;0,309713
448;0,309641
449;0,309568
450;0,309497
451;0,309426
452;0,309356
453;0,309286
454;0,309217
455;0,309149
456;0,309081
457;0,309014
458;0,308948
459;0,308882
460;0,308817
461;0,308752
462;0,308688
463;0,308625
464;0,308562
465;0,3085
466;0,308438
467;0,308377
468;0,308316
469;0,308257
470;0,308197
471;0,308138
472;0,30808
473;0,308022
474;0,307965
475;0,307909
476;0,307852
477;0,307797
478;0,307742
479;0,307687
480;0,307633
481;0,30758
482;0,307526
483;0,307474
484;0,307422
485;0,30737
486;0,307319
487;0,307268
488;0,307218
489;0,307169
490;0,307119
491;0,307071
492;0,307022
493;0,306974
494;0,306927
495;0,30688
496;0,306833
497;0,306787
498;0,306741
499;0,306696
500;0,306651
501;0,306607
502;0,306563
503;0,306519
504;0,306476
505;0,306433
506;0,306391
507;0,306349
508;0,306307
509;0,306266
510;0,306225
511;0,306185
512;0,306145
513;0,306105
514;0,306065
515;0,306026
516;0,305988
517;0,30595
518;0,305912
519;0,305874
520;0,305837
521;0,3058
522;0,305763
523;0,305727
524;0,305691
525;0,305656
526;0,305621
527;0,305586
528;0,305551
529;0,305517
530;0,305483
531;0,30545
532;0,305416
533;0,305383
534;0,305351
535;0,305318
536;0,305286
537;0,305255
538;0,305223
539;0,305192
540;0,305161
541;0,305131
542;0,3051
543;0,30507
544;0,305041
545;0,305011
546;0,304982
547;0,304953
548;0,304924
549;0,304896
550;0,304868
551;0,30484
552;0,304812
553;0,304785
554;0,304758
555;0,304731
556;0,304705
557;0,304678
558;0,304652
559;0,304626
560;0,304601
561;0,304575
562;0,30455
563;0,304525
564;0,304501
565;0,304476
566;0,304452
567;0,304428
568;0,304404
569;0,304381
570;0,304357
571;0,304334
572;0,304311
573;0,304289
574;0,304266
575;0,304244
576;0,304222
577;0,3042
578;0,304178
579;0,304157
580;0,304136
581;0,304115
582;0,304094
583;0,304073
584;0,304053
585;0,304032
586;0,304012
587;0,303992
588;0,303973
589;0,303953
590;0,303934
591;0,303915
592;0,303896
593;0,303877
594;0,303858
595;0,30384
596;0,303821
597;0,303803
598;0,303785
599;0,303768
600;0,30375
601;0,303732
602;0,303715
603;0,303698
604;0,303681
605;0,303664
606;0,303648
607;0,303631
608;0,303615
609;0,303599
610;0,303583
611;0,303567
612;0,303551
613;0,303535
614;0,30352
615;0,303505
616;0,303489
617;0,303474
618;0,303459
619;0,303445
620;0,30343
621;0,303416
622;0,303401
623;0,303387
624;0,303373
625;0,303359
626;0,303345
627;0,303332
628;0,303318
629;0,303305
630;0,303291
631;0,303278
632;0,303265
633;0,303252
634;0,303239
635;0,303227
636;0,303214
637;0,303202
638;0,303189
639;0,303177
640;0,303165
641;0,303153
642;0,303141
643;0,303129
644;0,303118
645;0,303106
646;0,303095
647;0,303083
648;0,303072
649;0,303061
650;0,30305
651;0,303039
652;0,303028
653;0,303017
654;0,303007
655;0,302996
656;0,302986
657;0,302975
658;0,302965
659;0,302955
660;0,302945
661;0,302935
662;0,302925
663;0,302916
664;0,302906
665;0,302896
666;0,302887
667;0,302877
668;0,302868
669;0,302859
670;0,30285
671;0,302841
672;0,302832
673;0,302823
674;0,302814
675;0,302805
676;0,302797
677;0,302788
678;0,30278
679;0,302771
680;0,302763
681;0,302755
682;0,302747
683;0,302738
684;0,30273
685;0,302723
686;0,302715
687;0,302707
688;0,302699
689;0,302692
690;0,302684
691;0,302676
692;0,302669
693;0,302662
694;0,302654
695;0,302647
696;0,30264
697;0,302633
698;0,302626
699;0,302619
700;0,302612
701;0,302605
702;0,302598
703;0,302592
704;0,302585
705;0,302579
706;0,302572
707;0,302566
708;0,302559
709;0,302553
710;0,302547
711;0,30254
712;0,302534
713;0,302528
714;0,302522
715;0,302516
716;0,30251
717;0,302504
718;0,302499
719;0,302493
720;0,302487
721;0,302482
722;0,302476
723;0,30247
724;0,302465
725;0,302459
726;0,302454
727;0,302449
728;0,302443
729;0,302438
730;0,302433
731;0,302428
732;0,302423
733;0,302418
734;0,302413
735;0,302408
736;0,302403
737;0,302398
738;0,302393
739;0,302388
740;0,302384
741;0,302379
742;0,302374
743;0,30237
744;0,302365
745;0,302361
746;0,302356
747;0,302352
748;0,302348
749;0,302343
750;0,302339
751;0,302335
752;0,302331
753;0,302326
754;0,302322
755;0,302318
756;0,302314
757;0,30231
758;0,302306
759;0,302302
760;0,302298
761;0,302294
762;0,302291
763;0,302287
764;0,302283
765;0,302279
766;0,302276
767;0,302272
768;0,302268
769;0,302265
770;0,302261
771;0,302258
772;0,302254
773;0,302251
774;0,302247
775;0,302244
776;0,302241
777;0,302237
778;0,302234
779;0,302231
780;0,302228
781;0,302224
782;0,302221
783;0,302218
784;0,302215
785;0,302212
786;0,302209
787;0,302206
788;0,302203
789;0,3022
790;0,302197
791;0,302194
792;0,302191
793;0,302188
794;0,302186
795;0,302183
796;0,30218
797;0,302177
798;0,302175
799;0,302172
800;0,302169
801;0,302167
802;0,302164
803;0,302161
804;0,302159
805;0,302156
806;0,302154
807;0,302151
808;0,302149
809;0,302146
810;0,302144
811;0,302142
812;0,302139
813;0,302137
814;0,302134
815;0,302132
816;0,30213
817;0,302128
818;0,302125
819;0,302123
820;0,302121
821;0,302119
822;0,302117
823;0,302115
824;0,302112
825;0,30211
826;0,302108
827;0,302106
828;0,302104
829;0,302102
830;0,3021
831;0,302098
832;0,302096
833;0,302094
834;0,302092
835;0,30209
836;0,302089
837;0,302087
838;0,302085
839;0,302083
840;0,302081
841;0,302079
842;0,302078
843;0,302076
844;0,302074
845;0,302072
846;0,302071
847;0,302069
848;0,302067
849;0,302066
850;0,302064
851;0,302062
852;0,302061
853;0,302059
854;0,302058
855;0,302056
856;0,302055
857;0,302053
858;0,302051
859;0,30205
860;0,302048
861;0,302047
862;0,302046
863;0,302044
864;0,302043
865;0,302041
866;0,30204
867;0,302038
868;0,302037
869;0,302036
870;0,302034
871;0,302033
872;0,302032
873;0,30203
874;0,302029
875;0,302028
876;0,302026
877;0,302025
878;0,302024
879;0,302023
880;0,302022
881;0,30202
882;0,302019
883;0,302018
884;0,302017
885;0,302016
886;0,302014
887;0,302013
888;0,302012
889;0,302011
890;0,30201
891;0,302009
892;0,302008
893;0,302007
894;0,302006
895;0,302004
896;0,302003
897;0,302002
898;0,302001
899;0,302
900;0,301999
901;0,301998
